"WK" "CPU_CLOCKS_UNHALTED" "INSTRUCTIONS_RETIRED" "UOPS_RETIRED" "DISPATCH_STALLS" "DISPATCHED_FAST_FPU" "BRANCH_MISPREDICT_RETIRED" "POWER"
48 63879718537 81812622078 83976913883 23224592743 765418223 546089748 103.4375
48 63910977935 82654102962 85098101642 22654340918 762592702 552562526 103.4375
48 63879075063 83230139229 85673144370 22651510654 763092149 550402777 103.4125
48 63944452493 83086210569 85489403733 22840775905 767649320 549112341 103.4125
48 63911923639 83802817303 86309498566 22198200594 766314357 561294266 103.4375
48 63911495110 84241069370 86890978770 22343672265 762955593 555558143 103.35
48 63944014314 83644191253 86215028566 22317883171 763231816 555277318 103.325
48 63850097634 82913429983 85426152701 22862671127 764441538 547962656 103.4
48 63911355982 81912094448 84134472402 23074204733 762852217 552254030 103.475
48 63847666389 85822242042 87836447522 19197396987 349058582 744116850 103.9375
48 63942959804 87511434330 89826673189 16291437383 68778 886935695 104.9375
48 63879895095 85809817303 88021527857 16522568322 71436 889632913 105.3625
48 63879510505 87900827189 90271292634 16511186263 70916 883882956 105.5
48 63943349050 88605406407 91231570926 16039775170 77526 862420794 105.5125
48 63943710486 87914666048 90367412814 16595685445 69760 863335811 105.5875
48 63912051095 87586447477 90303784321 16000414876 69336 895566574 105.575
48 63910592772 87743821618 90410475346 16266509075 70443 880495607 105.6125
48 63944110876 89079577336 91895903692 16063124239 72404 856375209 105.675
48 63911193469 87907164368 90485419317 16318872859 69967 842537218 105.825
48 63880617802 88669189679 91394331173 16070961274 71556 883427096 105.8875
48 61516451255 83890474309 86309266277 16171007832 69375 874826647 105.975
49 61930970408 71394097648 75107541725 27628294430 108315200 315382068 105.5875
49 63943778830 71699683444 73194977980 27883346908 81515289 437151032 105.4625
49 63670490261 75078431898 76882247300 26278919374 100475306 456569141 105.45
49 63800561613 77324645306 79192055731 26167480698 97253084 453812745 105.4125
49 63875022050 78952894836 80897665118 24588679785 88993226 517221438 105.675
49 63867763331 77554573193 79547518302 25147254054 90498523 510464897 105.75
49 63845844590 77191955865 79146227552 23872106483 80397125 568422368 105.8375
49 63975753717 77324611592 79379200337 23179386516 76274768 600482506 106.0625
49 64044408155 78851738868 80913856989 21785956599 79254400 659023336 106.3
49 63927188287 77960174267 79936044662 23587366355 79112325 595380303 106.225
49 63824973196 77657002182 79834287580 21991380848 69456539 677854319 106.325
49 63900881989 78252071135 80229415102 22485403351 74551692 631178091 106.1875
49 63907631501 80267750391 82270467814 19809926968 32373172 759960091 106.2625
49 63874148171 80632323010 81992661392 20870779103 67592 778636569 105.6875
49 63942047167 83076968794 84348185353 19768678506 67606 784070988 105.475
49 63912654914 86502484222 88375282304 17329003662 74231 842907897 105.6
49 63879729953 87034093015 89228791247 16743107347 67567 857505252 105.6125
49 63911332250 86845233397 88855802903 17444915586 70351 835272084 105.6125
49 63879838043 86390008550 88323788017 17091732771 67680 864698652 105.4875
49 63906185838 83860235860 85391855720 18809991698 67878 831905117 105.4375
49 63880577264 86072260661 87960850842 17233603218 69697 862844464 105.475
49 63943761505 86188911656 88068755815 16823207989 68360 863053849 105.45
49 63879764922 86773660064 88988533946 16505378860 74167 862701436 105.3875
49 63869745178 84398631419 86191574916 17773436538 68025 860278789 105.475
49 63880303215 86118615948 88079899570 16443799888 67938 896492593 105.4375
49 63911465819 86901656775 89139857475 16474725502 71668 883830502 105.2875
49 63880342127 86299311368 88563025864 16805113298 68390 882663930 105.3375
49 63911843541 86885382830 89256656940 16027525529 69945 887458056 105.375
49 63943285776 88163557999 90814340289 16255536399 67888 862963986 105.3375
49 63879887836 87043934311 89383545386 16410236864 68202 871080017 105.4625
49 63975379287 87514943471 90316796953 15964166840 75054 888435420 105.4375
49 63909996870 86848254513 89366882343 16104584727 68071 894093549 105.425
49 63879401552 88601594996 91477607264 15973709749 71439 856462337 105.4625
49 63879487596 87820139911 90520500246 16280562917 68441 874486373 105.5375
49 63878934607 87561167936 90101298859 16195560879 75681 866137260 105.45
49 61910983155 84259539757 86743748303 13769549026 78248 739912845 98.775
50 43788847114 45778593165 49845699844 34401764904 2113282 152201364 93.5
50 61485360334 63741287505 65606999763 30310985874 2549233 509674757 102.0125
50 63943469564 67929074432 69882099616 28872624162 2764175 553141796 102.1125
50 63978959858 69575078903 71779229592 27048823492 2618258 616509601 102.8
50 64018695872 70425235295 72565335845 26589019277 2509154 625650976 102.8125
50 63935058697 71322257332 73468759223 25334477917 2528827 658494063 103
50 63872112169 71421726922 73530581988 25544565289 2587309 661865760 103.175
50 63876728327 73967977476 76153527128 25090933805 2712275 664683189 103.4
50 63933294686 74246371632 76422363796 24142267484 2662964 699040510 103.475
50 63941266371 71601626692 73830365234 25042362393 2672513 690629366 103.45
50 63877274842 70791742829 72689714886 26104154905 2710221 656187554 103.3
50 63944120391 74827733392 77076395329 23581493880 2641210 711107092 103.4
50 63848464481 74176133180 76594906659 26370960203 10759442 657409929 103.375
50 63874819834 56171678214 59070405052 34184774541 40998965 476544962 102.2875
50 63876749209 56576075790 59453009804 34525821621 42522027 466983957 101.5375
50 63944332455 56139291039 58889262258 34234853895 43271447 472600709 101.225
50 63943985762 55126170760 57796111760 35022809070 43741206 458828861 101.0625
50 64004622797 55215684765 57942521619 33855902734 43008642 484842682 101
50 63880104887 54800317574 57528155687 35014568580 43461859 465908716 100.925
50 63842775616 53853187959 56289024446 34963939481 34791978 464275191 100.9375
50 63880920700 54271885235 56710340738 35643504160 18845467 459040466 101.025
50 63851094662 55280215567 57882396485 34445074190 17822773 478843092 101.15
50 63880062397 55420476162 58022602819 34645324203 18877315 470064408 101.1875
50 63863709959 57020737085 59509467232 35158454198 18976523 461018654 101.2125
50 63825230624 57093518519 59822853145 34390354230 18906368 474704943 101.275
50 63896455923 55996758019 58728512360 34316504959 18960248 472391059 101.25
50 63879878268 56301866290 59066988906 34976089528 18962409 464429681 101.225
50 63944800846 53969853558 56495818156 34757981980 18840783 459578133 101.1
50 64008520949 55060900438 57498215355 35282218424 18796923 469964101 100.975
50 63903874060 55188050399 57817748957 34782941851 19128405 476810562 100.9625
50 63880712031 55758441670 58494468603 33998809690 18671067 499780124 100.95
50 63850804790 56056505187 58856780784 34632044871 19141539 471835812 100.925
50 63944104126 55488690177 58243981408 34290790829 18726692 476566295 100.875
50 63912578097 55067635967 57844488534 34660383698 19188795 473682094 100.8625
50 63880225487 55447349670 58134906655 35055877602 19255752 467921120 100.85
50 63880201201 56115582612 58964648032 34388654663 19128298 478328463 100.9625
50 63866764518 68876590752 71452728997 25768163527 1489577 672016883 101.5875
50 64039910240 72112681207 74442941630 25505680347 68196 675542142 102.7125
50 63849007107 82219194571 84727080159 17518669727 68492 847844841 103.8375
50 63975017365 87827270785 90581842838 16046612951 75404 872465133 104.9375
50 64039878884 87764090515 90375164374 16134091747 72092 878856438 105.225
50 63974733030 89230314704 92116504386 15964244238 68795 837162423 105.3625
50 63975496441 88292770779 90873618119 16164726238 70687 885480136 105.4875
50 63911941900 88232055564 90843765812 16107280151 68560 853398570 105.525
50 42503932116 57703458297 59394960523 10819560818 79159 596123108 85.1875
51 56083484336 51634991757 54034262125 40107890377 34526674 79273831 97.125
51 63912207255 57301787180 57567571277 37173731043 30692084 310845847 100.55
51 63244393934 58436990340 58818699529 36934217139 30633482 323097017 101.2375
51 64032308670 59642098759 60088679192 36070011968 32082774 346568654 101.4375
51 63880597718 62186493560 62769007340 33421843071 29331477 410534782 101.9
51 63850942813 64311031358 64994190368 35330513464 32021215 361434790 102.15
51 63872360082 63431442820 64098282819 34510004046 32957774 387966686 102.25
51 63845700034 65015688759 65742375971 34592302509 32602154 377405210 102.3125
51 63774977722 66339140754 67165918158 33097938285 32493460 428490982 102.4125
51 63912667139 64405867728 65144623744 31214769839 28332301 470741157 102.6625
51 63847591457 67763532889 69075005605 32470591417 28632262 432411027 103.0125
51 63830432558 65986314846 66799872977 32420348100 31108010 452768632 102.975
51 63901851567 67624966097 68679673543 31893925737 30454995 470173734 103.025
51 63976084379 64654170834 65447935733 33680162039 31732919 426469732 102.925
51 63856263850 62619502660 63284840242 33952965320 31834490 414920577 102.6375
51 63947453533 64579892125 65235993400 31869969387 28903202 445930627 102.725
51 63907516922 67181490670 68100592379 30840350446 31042807 473386825 102.75
51 63936683676 65952109947 66988966584 32270347962 32799682 445507849 102.8375
51 63913945930 71178304972 72719014361 30235090291 29144957 479678194 102.9125
51 63851459292 66582637909 67869567326 32295209676 32451107 450850489 103.1625
51 63905339203 67369257549 68601577754 31612478302 31874704 466027823 102.975
51 63892546020 65746481861 66767742226 32644484889 31506543 434959477 102.9625
51 63945248486 65268043120 66260172846 31437280292 31110972 471956689 102.7625
51 63881034404 66579585440 67692174074 31967899815 33003686 461621063 102.6125
51 63975492525 64950956608 65799951589 31465170399 30515464 470276443 102.6125
51 63849971683 64412798752 65232813287 30489802251 28888317 499019556 102.5375
51 63944539734 66999844225 68056479469 31835370714 32388287 460204344 102.5375
51 63876639802 66002875927 66979979015 30481769655 31225477 483128222 102.5875
51 63944296496 67134663704 68095384099 31250516847 31771716 467557037 102.6875
51 63900430362 68850864430 70471484570 29444704611 28064684 514390462 103.0375
51 63940625044 65693439164 66833615702 31923135089 32375267 460915836 102.8125
51 63874820383 68635733395 69992740241 31596283612 31590674 474835933 102.9375
51 63975497425 63964216453 64796831168 31243400585 28893161 489057449 102.775
51 63943308905 64254651330 65193177937 32317285137 32096043 467066100 102.575
51 63853167200 66673060170 67799562511 30865311097 31804730 493882213 102.625
51 63912717914 66445642967 67605967138 30583776871 31487992 492444432 102.6125
51 63907079227 67840194171 69152974534 31863571126 33589850 454505694 102.65
51 63937248949 66699080080 67953358871 31136439705 32004797 477206481 102.55
51 63927906671 68323058888 69549870483 30955514844 31764701 488123914 102.7
51 63945670768 68179837900 69467133051 30602034239 31910087 483587681 102.8
51 63878955508 69149996767 70995298705 27387943600 26724767 549444046 103
51 63944056014 67412139822 68872219314 29882613216 29002214 498059016 103.175
51 63913115311 67279498036 68577985849 31127082804 31271113 471397006 103.05
51 63901501681 66289635678 67621919517 30348503309 29947973 495050070 102.875
51 63943264705 68145500700 69595955755 31455042658 32305307 469351626 102.825
51 63969249559 67378069527 68910327453 29941965532 30816815 495188622 102.8375
51 63834552030 67134767708 68566076552 31517048604 32953909 462617276 102.65
51 63909085023 66737653008 68058707525 30919387605 32889984 475476502 102.525
51 63879062370 68190658515 69699141165 31217217334 32906572 455533639 102.575
51 63912050527 68709077955 70284728185 31240735375 34386771 432296334 102.6125
51 63863604620 74652326408 76448636332 31082375139 32997578 451778158 102.7625
51 63766086540 87247030156 89583880840 22994372905 9773263 634532465 103.4375
51 63897783400 88794165678 91504145525 16308318936 123982 851186404 104.2125
51 28287562438 37962388817 39029108482 7932129829 86516 431422576 75.8
52 31039232464 43828847768 50665492680 16145070168 78183754 113337608 77.1125
52 31720447907 43648479811 49593416972 17702756475 71374318 116575151 79.1875
52 31909027078 36059486803 37766977732 24104963547 47136079 163142227 79.0375
52 31995535882 35702501135 37366861136 23377949420 45552228 157023996 78.6
52 32003112657 35230881711 36804172098 26825555824 43627913 147136133 78.9
52 32013157490 35006106228 36614498934 24159764343 43834026 149348320 78.9875
52 32029332910 34518987674 36061709319 25879619622 42714511 138421957 78.675
52 31982934371 34609073541 36166561173 28106960735 42585919 141433361 78.5625
52 32000050629 34720914688 36308812410 23511081628 42817039 144275073 78.075
52 31956666197 34567467103 36141201079 24042832404 42900035 144148388 77.875
52 32114189275 32994276779 34684769150 25429557102 41456151 138660528 78.075
52 32060182386 31648806735 33059812699 27243027732 38276112 127185668 78.225
52 32083935917 26341523713 27469335346 32656470442 124550215 67075369 81.2625
52 32020728275 22154298647 22778861639 37094475006 349992559 36361393 81.525
52 32076704812 22358001964 22968229912 37655139816 343547694 40166201 80.175
52 32062831012 21944323904 22550490429 36492308356 346582032 39616210 79.775
52 32049845038 22291805994 22892741605 34447255486 349114160 38985573 79.9625
52 32166090673 22436653136 23061434070 33254870506 345904664 42490581 79.3
52 34117744791 23914533539 24601771768 33410630780 346277460 41865285 79.375
52 35878686493 27653425358 28280261147 33146626889 346315196 42703837 82.25
52 63910204102 61990673146 62280822932 37101698155 1357081218 72563101 100.5625
52 63911535770 62057487637 62329495436 38039125933 1619678129 77617293 101.4
52 63879589224 62093784116 62362001026 38043432971 1622642388 77383632 101.8
52 63911094472 62176468400 62445133227 37953368005 1623479146 77379941 101.9625
52 63850998709 62164935559 62431774453 37936187604 1625857254 77509349 102.1
52 63849469660 62230390118 62495633892 37909181925 1625451264 77231882 102.1875
52 63906943313 62348752846 62612343717 37910295886 1627258848 77240303 102.2375
52 63911074154 62387131746 62650702835 37911416022 1629880501 77282937 102.2625
52 63911101098 62368336997 62639752072 37870114318 1631400700 77389967 102.25
52 63911238741 62474147442 62735343801 37836308013 1633074895 77519736 102.3
52 63879076242 62530768569 62786508006 37876029514 1634293809 77514944 102.35
52 63911167550 62588745679 62835255941 37842573471 1635618146 77676138 102.3375
52 63911232169 62532842139 62790384878 37815447876 1641501568 78201181 102.4
52 63911306689 62612440565 62870642145 37794805510 1639633151 78123837 102.4375
52 63879062324 62556956730 62810052868 37811013128 1641773986 78190142 102.4125
52 63911525652 62606231116 62865746150 37788723343 1644656687 78579930 102.45
52 63879422607 62593290159 62845197777 37812826451 1644728964 78475456 102.4125
52 63879464238 62541153939 62799855129 37798278319 1649248003 78807593 102.4
52 63879560240 62559394589 62822931737 37823023135 1651964423 78986247 102.3625
52 63879689064 62517267871 62782472197 37839939150 1651827818 78901633 102.375
52 63850772976 62431260438 62700267814 37875921743 1652418617 78997641 102.275
52 63879628197 62396092958 62669701226 37906106516 1653445011 79134269 102.2625
52 63878989517 62410835547 62683758799 37965918321 1653426060 79409538 102.3375
52 63879271527 62458115321 62728691333 37957171438 1649085873 79296729 102.3625
52 63849017606 62465085738 62732851540 37978316287 1652870130 79641747 102.5
52 63879727862 62547117025 62809281515 37874584589 1653199847 79661125 102.525
52 63911343497 62616529050 62877041676 37790477566 1651822292 79615833 102.55
52 63911452172 62719242283 62964142414 37800151096 1651728789 79635998 102.6125
52 46872371845 45967686682 46184283564 37745020976 1651175229 79807370 97.1625
53 62666135381 82578094537 88077781839 23434629125 1223735548 237144507 102.325
53 63895050437 83474991620 88713645838 23886588742 1215554834 240680817 102.6625
53 63911391108 79699923827 82928173980 25451032786 1208527657 258409334 102.1875
53 63935717378 78758457160 81830387187 25832971697 1237918583 255145553 101.5875
53 63941565587 78711696179 81764281308 25866702023 1223699288 256254464 101.325
53 63941721672 78432302903 81456582416 25976180175 1223127145 255667322 101.275
53 63911122168 78355801070 81406624457 25967231852 1215579085 250332243 101.2
53 63942442801 77748207698 80731431222 26056113550 1198358089 251137250 101.0875
53 63870268174 78245119944 81259228867 26170534318 1201302448 251897091 101
53 63941965479 78365218993 81391624117 26545121940 1195305610 248478871 100.95
53 63876557807 77944984780 80952307142 26367250087 1226300449 252500513 100.9625
53 63941194360 78163189065 81217322246 26317246981 1200486674 249316246 101.0625
53 63878723331 75142269090 78011423020 26948310847 1214194397 245618023 100.9625
53 63940473386 76622334218 79557867855 31915254064 1318543829 189185023 101.3
53 63878698942 72663805930 75326093667 31814479984 1335777248 201314935 101.6625
53 63879364453 71976949538 74530446681 31722852077 1345309047 200162357 101.525
53 63894637179 71938154426 74487468564 31711388195 1355990625 198457155 101.3875
53 63918808750 72055625413 74611311132 31632071177 1348958496 201930456 101.3375
53 63870949202 71193809518 73709379622 31430617402 1354974997 203477101 101.4
53 63879803872 71557825281 74081497582 31788580756 1345921816 199920048 101.375
53 63919376102 71688993234 74223405952 31877973209 1335804817 199942723 101.325
53 63935078075 71374358152 73893928797 32341860226 1440894559 181362912 101.3625
53 63928059136 71538914383 73821267505 33079177895 1574435607 157279430 101.5
53 63909275827 71314841964 72953405338 33053504729 1577182465 158493550 101.5875
53 63848458011 62952101523 63341166761 33859209412 1584605708 142779159 101.825
53 63940316404 62373581155 62638303746 37661374521 1624567103 82155630 102.1625
53 63923241252 62458115364 62721507081 37878971038 1628353939 77110920 102.45
53 63819263938 62435816616 62696870539 37850983251 1632769372 77176402 102.5375
53 63928010179 62623802169 62878524453 37798968381 1638726195 77687505 102.5625
53 63949987563 62726240307 62977192532 37812370558 1643275232 78099984 102.6125
53 63856866683 62649551812 62899422462 37775612504 1645390408 78353586 102.6125
53 63785867749 62611649164 62857375499 37786441537 1648043379 78549978 102.6125
53 63867846351 62643052065 62896816570 37792620923 1651458147 78713935 102.6
53 63908462473 62608565556 62872186620 37830427385 1655567817 79088287 102.65
53 63885278048 62543196713 62810067845 37913212596 1655980713 79464922 102.7125
53 63778207094 62404538948 62675850032 37879158465 1651040652 79306145 102.7125
53 63790244651 62560630249 62819677207 37780564725 1653982076 79745529 102.7125
53 58465646703 57475076938 57707730422 26679553140 1163258292 56420154 92.8375
54 61588107218 78604730874 84408023806 21831159027 160583996 356265988 105.5625
54 62382682194 79667684786 84586478597 22415124354 179626823 345025312 106.2
54 62326279772 78227554380 81399197131 24880928095 180171441 269891001 104.0875
54 63329151857 78000443291 81114220164 24303860273 175656927 313377372 105.2875
54 63729588519 75350136381 78250132474 24709276833 145733332 375753622 105.5625
54 63677269537 75693673041 78667755753 23633388033 151658400 430654655 105.675
54 63526996814 73619286737 76496813450 24231337906 140496500 445331001 105.625
54 62358004947 73289262288 76157388797 23543952037 138062769 466198347 104.8625
54 17860335579 16777711186 17521678981 18750157332 25501018 84819630 71.7625
54 16063791346 14426626039 15079824421 18841070811 19452054 62702651 66.4625
54 16071821766 14183122255 14913185414 22401848979 17707114 57104423 66.2
54 16054037276 13644106736 14253420435 18752687115 19246253 61132334 66.3875
54 16057071892 14885816174 15556046717 32726960022 97497516 17328544 69.0125
54 16084229267 11291799725 11690237047 27755216021 167768706 20175085 71.1875
54 16056255498 10955775304 11262684977 25310797842 168456823 19743949 67.975
54 16059835567 10891041124 11182255213 26652329411 171168753 16867134 68.1875
54 16071377985 10652440199 10928558710 24572580584 169691807 21076944 69.175
54 16064662909 11035185110 11336601943 25196923378 169571417 20690945 67.875
54 16067222426 10948741154 11246343569 23838207764 169860699 21174588 67.4625
54 16061702261 10961321928 11265687167 22893067051 170890532 21386415 66.525
54 16064197802 11021680173 11329744297 34126810917 1134052635 59045221 78.75
54 57457929081 55260514348 55542548720 38020886618 1620618528 77159900 100.9625
54 63878377911 62178129504 62445267190 38040753533 1628504157 77384143 101.3125
54 63847547300 62287036176 62546633510 37961326342 1629391999 77243774 101.55
54 63853873760 62389797905 62648724359 37903445337 1630975462 77188121 101.7875
54 63830364368 62433219896 62690443975 37892595573 1635312948 77548381 101.975
54 63885521260 62555017170 62812059594 37866799832 1642519166 78046695 102.125
54 63827916306 62586671783 62837062750 37780023329 1640067243 78075400 102.225
54 63842939797 62625801814 62874909339 37778383653 1644019983 78386056 102.3
54 63873357091 62650797548 62901683418 37821259747 1650328414 78640204 102.3375
54 63853104545 62597899732 62855443810 37901051109 1654316536 78974944 102.425
54 63777116527 62415783205 62679202037 37924868652 1653529372 79291136 102.375
54 63794165911 62415895139 62684633689 37959701204 1651640821 79453191 102.375
54 63815964270 62440656041 62712656812 37804029496 1651316412 79545802 102.4125
54 63915487680 62704016832 62958301957 32046668333 1385945520 67226285 102.45
55 31304635773 38990870045 45058738068 26854830748 45044184 130529976 81.7625
55 32100991824 35352634688 39736889483 29896618963 39897559 150632708 83.1875
55 32009205666 30953261842 33500801189 33496460478 28335529 153919562 82.025
55 32023572464 30296601771 32724108906 30673426308 27009598 153042206 81.45
55 32013679015 29254367629 31565724228 31872283223 26458864 145796253 81.0875
55 32029210705 28714926237 30966198002 34397130551 26316210 142758058 81
55 32155814748 27321191395 29425360584 33690066989 26192887 138010688 80.8375
55 32053013881 28297384834 30516296416 33267076406 26371298 136360848 80.6875
55 32021102070 27578559225 29694453624 33539842393 26155399 134472634 80.85
55 32067008767 26246783567 28350760627 39346513421 49006647 120159542 83.4875
55 43130950068 28292677383 30723118854 44257445811 77868325 111365087 89.0625
55 55422963871 27037653711 29778843806 45672732928 74714662 91941218 93.025
55 55802728204 26621471875 29187354847 50503699609 230724412 47965811 93.775
55 55331716411 26199271717 28736205646 49978034200 232111601 56120138 93.8375
55 54449358446 25812518501 28336710388 50016964110 222935798 54809170 93.7125
55 56011026879 26708483350 29287046728 50708617164 198144752 36928908 93.75
55 54646563668 26232113497 28600298747 50632577589 197752497 42346494 93.675
55 54438205268 26325906608 28725001932 50596315977 197434191 40432346 93.625
55 54395040371 26425329235 28808518309 50558228078 196798768 43226227 93.5625
55 63435209175 42697758203 44494880052 48216595403 456040495 55151182 96.525
55 63896834956 43969104590 45696444103 44777923429 874872634 72891419 99.5625
55 63858129120 44171248167 45879769703 44793960211 872091291 72423544 99.4
55 63847663317 44476652864 46156414807 44938402971 858540470 74298250 99.3625
55 63844177711 43848634517 45581041687 44935928097 863635788 68348291 99.3875
55 63917440839 43917598877 45657204071 44807511795 865064796 75418123 99.4
55 63825895132 43977713584 45701853800 44827540459 869142855 72449719 99.4375
55 63833639296 45276714439 46910053034 44752274418 873492576 75988855 99.5
55 63839101646 44720650466 46381784964 44929159664 857303445 71084247 99.55
55 63842012184 44510665514 46195884173 44644648301 890411045 67234471 99.4875
55 63855800173 44113298186 45836296263 43139269214 1113451645 69401578 99.525
55 63876509561 44385333291 46119472914 42001260520 1282840168 70534081 99.7875
55 63855615570 46518801086 48014669078 38873802616 1525924449 74291242 100.275
55 63868190318 51897199500 52496036293 37796978673 1643634133 78336222 100.9375
55 63823242352 55275416744 55848942102 37847902189 1649622897 78586821 101.4
55 63843741845 62569609197 62825810035 37875537100 1654655312 78892853 102.0125
55 63903949170 62593377845 62855329493 37941539437 1656441769 79283042 102.25
55 63810430092 62391411082 62663016525 37926332281 1649249320 79117898 102.3125
55 63904430062 62525911380 62798679036 37833421701 1652296693 79547482 102.3875
55 63863230130 62572041376 62831791096 37789648594 1653653170 79716461 102.3625
55 63847046434 62713496720 62961926205 7491736701 303306740 15611929 77.275
56 51878180902 54012346580 58226907453 35304612439 86214206 89430469 98.7375
56 54889796316 54612862487 57498096628 37311897844 81751519 104473267 99.25
56 54827510277 50992629196 52002083876 39401862066 70048626 104168470 98.65
56 54279819290 51216037060 52195838186 39508159155 69416918 93577927 98.15
56 54476063537 50435170615 51350345798 40026902412 69118907 85304962 97.9125
56 54504813376 50845019230 51801519844 40132784226 69214016 83128650 97.7625
56 54359971140 48692621284 49518455096 40375839503 67910327 80690706 97.575
56 52515698159 49617597130 50896446091 40015440985 64436426 104219916 97.2375
56 54874846813 46368506658 47131655044 41478680976 63814025 107845231 97.225
56 54871108167 49170590676 50119847244 40088470212 68872561 99643563 97.1625
56 54313297022 45458815475 46155265469 42847059465 62911640 71720330 96.85
56 54719753954 46049647914 46813882656 42935991669 64305942 59474595 96.725
56 54688186204 41946976081 42276355773 46281440794 215917390 16793233 97.075
56 52652080318 41536071522 42248340408 46045611161 213883034 36006209 95.4625
56 55114275249 42709252184 43086094389 45499330123 218967694 44743665 96.3625
56 54826998111 41842662971 42200014415 45892805785 218468333 31863605 97.05
56 54296396735 42576825680 42932899436 45900379257 219674205 29946566 97.2375
56 54329601668 42388212981 42735133602 46014845408 219547742 25108666 97.2
56 54346025954 42642807709 43002938429 45804722468 217775788 27030457 97.2625
56 57676262501 47176485444 47479349808 44625132116 467316274 33139497 97.575
56 63903930476 54750640158 54926932178 42290758510 915140670 44654286 99.575
56 63840886291 54867137668 55384844026 42026726230 905146460 58788295 100.7375
56 63993855794 53093933670 53284074993 42019960187 929793146 60295536 100.9625
56 63878163161 53491810982 53685191370 41742983764 950496966 61369636 101.1
56 63845203748 53360286267 53545153247 42485615945 889016293 57838661 101.025
56 63848034462 53644217799 53832889307 42185890119 923227092 52945897 101
56 63836303246 56631821948 56822496617 42121539690 921159006 49884637 101.1625
56 63938122677 55348504983 55528744387 42520440656 886337563 45780056 101.15
56 63979629281 55651955512 55825371598 42075034218 924260515 45981732 101.125
56 63839323567 56210940413 56389473359 41742322978 975953448 48108355 101.2875
56 63926875021 55019509976 55191700944 41974355858 943289360 46285559 101.2875
56 63807455847 55575749274 55748865697 41857676440 956847015 46424134 101.2625
56 63892956631 56749133942 57279594560 41174436304 990630086 52550289 101.3125
56 63857207666 54684921622 54870967993 42348430827 897192645 60264996 101.4125
56 63930706403 54651753737 54837905964 42348360346 899868966 59304038 101.1875
56 63863184407 54773764090 54960177991 42068352812 939064672 55785513 101.1875
56 63832986212 56885103795 57081747274 41422515673 1004010781 54316483 101.4125
56 63884863869 55607152172 55786795492 41995945726 957694914 50766653 101.45
56 63852367701 55869869886 56054400378 41607411067 1003922984 51103762 101.4125
56 63832430270 57644810717 57848468671 42068938267 941977326 47021545 101.4375
56 63924106656 56831440048 57029355720 41997112085 954633173 47845314 101.4875
56 63900046496 54628924281 54801878233 42507306494 901612962 44530152 101.175
56 63893647205 55672234676 55859614954 41300438059 1022643220 50441460 101.2875
56 63742464500 62983794317 63330262642 37419938549 1255688546 63326293 101.7625
56 47019496098 46806066748 47034017877 28497000972 1235171331 60337528 89.1875
57 63662679849 79785869302 82749685986 28062852364 1523992261 241208259 99.2375
57 63911101610 79983595529 82956793734 28112081469 1523164359 241499967 100
57 63878681702 79982512734 82945838525 28130983242 1526805355 237544910 100.2375
57 63910578437 80146355560 83114218915 28079668236 1527963263 241689064 100.375
57 63849806049 80121882601 83089613738 28126961286 1529596523 237451072 100.45
57 63910180521 80048366948 83013794360 28213345784 1528459799 233574082 100.5125
57 63878535630 80076365585 83041088787 28075614689 1530333389 237546323 100.5
57 63911095201 80045651081 83010262260 28114100572 1527716132 237613161 100.5125
57 63878973435 80174142711 83143007488 28091782672 1529983126 240218655 100.55
57 63878721156 79949794190 82910243137 28057435422 1531145122 238136309 100.6
57 63942279206 80123110227 83091224295 28083794536 1530196330 236711467 100.575
57 63910310388 79979035716 82942210555 28126115360 1528809215 238660373 100.5625
57 63878756376 80046088174 83010567439 28119417308 1528529428 240199363 100.6375
57 63878547856 80086324469 83052608784 28082673007 1534521919 236004186 100.6625
57 63910522950 80105587339 83073528229 28088539935 1530936404 235048659 100.625
57 63878873446 80046585112 83011037431 28118260261 1532763258 234710431 100.6125
57 63849723234 79881350604 82841175318 28128518289 1530643764 233310523 100.6
57 63942529817 80053866663 83019326221 28077110762 1533198546 233646886 100.6
57 63911442987 80054348353 83020245633 28102203232 1533576332 234147175 100.6
57 63878580749 80127660776 83095587489 28082648651 1531473616 233844577 100.6625
57 63850079923 79962708546 82923592449 28126859837 1533229734 235209718 100.65
57 63878426644 80052650265 83016570823 28136170167 1530535655 234784531 100.7
57 63910490204 80274053729 83245619184 28074292258 1534280994 234477102 100.775
57 63878580652 79972845419 82934596533 28075614478 1534990904 233924548 100.725
57 63942198429 79947997557 82909798386 28120485230 1530583814 234978755 100.7125
57 63878609073 79930687306 82892073227 28146786797 1528786097 235807803 100.7125
57 63878907014 79967208835 82929517760 28097275892 1532246317 233965625 100.8
57 63910515184 80161213413 83130386095 28095014942 1534013862 236426920 100.75
57 63878593862 79994452830 82957955583 28085551858 1532264575 237255938 100.7625
57 63878836284 80022801905 82986287316 28093868209 1528608841 239680605 100.725
57 63849479992 80038728393 83000506830 28095487306 1528688696 243844575 100.725
57 63878653313 79970507079 82932594755 28070531109 1534353967 236074706 100.9
57 63910548824 80058782213 83024735919 28091862361 1531706021 236185297 100.95
57 63878701004 79980621252 82944148845 28145141266 1531514007 236043931 100.9375
57 63910403529 80047668253 83013670276 28135659482 1530145943 236124586 100.9875
57 63849026614 79908799564 82869559997 28109385682 1528234235 237128849 101.0375
57 51181138479 64078547297 66455650062 22479390578 1220024784 191459517 90.9
