"WK" "FP_COMP_OPS_EXE_X87" "BR_INST_RETIRED_ALL_BRANCHES" "BR_INST_RETIRED_CONDITIONAL" "BR_MISP_RETIRED_ALL_BRANCHES" "INSTR_RETIRED_ANY" "UOPS_RETIRED_ALL" "RESOURCE_STALLS_ANY" "INT_MISC_STALL_CYCLES" "L3_LAT_CACHE_MISS" "ICACHE_MISSES" "L2_RQSTS_MISS" "UNHALTED_CLK_CYCLES" "POWER"
46 91972744 26687673539 22931197048 1319663857 161733752370 139678564686 5630319658 14132555438 9610034 7448385 206416034 84461714347 43.49888
46 98220531 21936124496 18449507854 1045394060 137735573355 156204769181 6096886546 14838445551 5441054 7865651 191562308 91829204692 43.37388
46 104456127 21905461204 18457184178 1047021258 137165510035 156351731170 6017139510 14767923069 2716809 6912417 161295514 91831835957 40.9988
46 103943843 22023633872 18567612593 1042196901 137714124832 158428870796 6205471963 14460187458 3866469 7695263 159906867 91295422686 40.62395
46 130036679 21794340790 17951198304 958429401 141238221957 200999640984 8352030945 17290849177 4012496 6882553 158363545 102744939661 40.87395
46 135027281 21650510842 17901008945 977268102 139651437881 203698201712 8109787344 16993964999 3241168 6765785 163763997 105568792736 40.87395
46 143121409 21404482711 17454118814 928514189 140945405147 181020472855 7463016412 16274898077 4191090 6712114 164469513 96011248287 40.87394
46 162810110 26732126051 22203029220 1225718062 171284453605 202529581060 8077371828 16571497063 1706472 6806779 123403006 103202134337 40.74894
46 179632641 27194335341 22135547534 1152660722 179534655819 219462255799 8917395238 17452696661 2253515 6704385 138579461 109716913177 43.1239
46 177181219 27210087155 22235962776 1206117850 178700083658 193835231642 7847068510 16222486327 1996760 6712151 129134222 99049386215 41.49883
46 141430598 24314693482 19892684806 1139472082 159449466351 191269702038 7854665173 16610394752 3064055 6705478 128267401 97649341290 41.62395
46 77774545 13693075565 11289990422 649104848 88791412427 176243863242 7344696547 15145120344 4942715 6661721 120129787 89740224673 43.99887
46 82035583 13597874422 11001238482 599742420 90600448058 6050417711 443826166 870837070 2104622 6864895 18926333 3494312478 43.87388
47 40445693 18158293966 14969145108 431148151 86362296583 95967752587 5651092657 10933849922 31030436 6862221 324569785 57259296852 36.87463
47 15310388 16891506296 14192825783 454961199 81954445850 97582410573 5069306131 10437493481 20392527 6456899 260077039 57256304861 38.24962
47 30189195 16127535660 13228105491 455906402 81625723693 97066781624 4361289889 9905496708 13798339 6113763 244176167 57262183071 38.12461
47 26134298 15683357354 12955170508 456258063 79257921469 98780818682 4263192681 9512626614 11177752 6497556 198633145 57258175486 38.12461
47 21513474 15781112624 13013894487 470506179 79117019829 96736064611 4449830107 9998316684 13188917 6331153 227692937 57276882896 38.12459
47 19190395 15862493636 13207242745 467621084 79252651098 98581011702 4236191341 9634939812 8693571 6276035 196343443 57279917508 38.12466
47 38283558 14946718972 12083666044 451675216 78588437095 102581461284 3797807467 9076614133 2769105 6177334 112151295 57277215235 38.24962
47 85346722 12436870754 9996926034 401595851 86379836936 100827094834 3728482188 9078750716 3234770 6277028 112785740 57270441193 38.24963
47 146481558 10264100629 9012575634 473219020 90599446059 99772517271 3925245333 9270689700 5441982 6141959 137116802 57254721326 38.9996
47 176275908 10146565863 8735176586 461539884 90593989464 109227785924 6256563695 11950707040 11728342 6463429 181319759 62631561090 38.99955
47 534484645 11642322619 10008311207 559900301 88793652603 158413318211 16485440882 23240920155 21034867 8611290 182722185 87447366126 40.87459
47 1071909984 6003246480 5139862513 310324174 75597169836 107820886934 7814474408 14317959902 6618342 7736290 100306705 65649565506 45.3744
47 983735748 5587537358 4868150030 300946602 68911756970 95785259190 6035795523 12932069021 9776773 7832610 136631116 60004001069 43.99939
47 718332728 3910578888 3332599488 212146872 50070794979 150466796930 13553642862 21009723833 15196354 10183632 165314297 84310199258 44.99957
47 1209717849 8986984906 7583104459 452898640 99566595127 131532650884 10041114757 17418621199 10404763 8921077 131352850 75399057989 45.87456
47 1778596593 10184316769 8655508172 536901214 126844493360 167651893106 15447360346 23285283253 16334198 9718260 128872342 89659311307 46.12455
47 1078957943 9406884372 7845565098 461097389 97709798010 191865851245 17842167484 25284148176 17330232 11572870 131872130 100828199553 45.99953
47 1074833964 10457918493 8787980012 523933202 103344022269 105027042307 10009064663 16906147678 10668969 8193946 84720400 60710835657 45.87453
47 567084456 6613381414 5525016944 324327150 61394577859 170818555789 16768027657 24234225110 18494336 12092765 139438158 90283589652 45.99954
47 352315416 12141875426 9949373175 538206223 89248129997 148228444969 9237723495 15540156659 7228155 8119982 84224867 73173165287 46.24954
47 101069956 15765992597 12803247334 670915360 104473741475 119468277555 5054330053 10597964103 2597055 6244289 91856998 57286518599 38.74963
48 765887635 11196508383 9445618525 349550730 73407109643 88274111742 7401848446 14955590740 25851763 7655338 261118541 57979684778 40.62464
48 542962584 15110823420 13082678569 566006448 92651835575 116622047720 9173187109 17218225185 11529513 7398444 187635510 70162649649 43.87459
48 354620162 15146581170 13198899693 597386704 90867909695 100346156834 7497137996 15171354315 9702367 5957112 170926370 62888240050 43.87462
48 652725763 13984808863 11638133661 531254940 92141341400 86943930331 5895877069 13468393473 7263187 7648888 124453079 60146833938 44.1246
48 650049490 11014893185 8977742977 415032139 75544084225 108494624618 8048562839 15367578944 3610106 7602884 128456185 67713715029 43.99961
48 385473497 9618332491 8256432702 356000029 60003673198 102232611773 7343534419 14658152342 10716237 7912677 196976213 66145561349 44.12462
48 542071131 10105213682 8376366599 382018689 67357070241 82170878470 3610973181 10868256778 1201079 8943011 123830838 58373993870 43.99962
48 352380298 10706779252 8902854633 440236799 69942254726 103564466674 4593142025 12067492390 3060200 8612572 138387323 64276334035 44.24962
48 29847262 6746969690 5671715215 312614336 42358860508 122181744274 8148737775 15705454033 3752947 8749305 140121009 73890530067 44.37462
48 382800142 18362277452 15567789660 780671191 115330448798 71600457478 3406448940 10234227682 2876923 5544756 84994250 48289794110 44.24964
48 720071272 15844971297 13270178275 634197003 103444311498 113988350017 7530930008 15033293218 5780748 6930426 129616303 68710115675 44.3746
48 477359642 8000581720 6455912633 293570980 55664844316 119140956870 8468573687 16208135143 2596176 6153429 113020117 71126206531 44.24959
48 526312114 9021925760 7429294032 348410448 61005938388 107093958648 4545502759 10806801559 4322282 5833893 125086091 60869576430 42.24961
48 284074699 7262909335 6044139693 299840532 47636565929 97477656033 3913849619 9408666429 5270592 6228689 145745157 56715319917 38.12461
48 40656796 5246180975 4299332925 230657847 34301006208 101303124427 3824967329 9120042919 3106811 6481443 110761939 57318971414 32.62471
48 24944225 5421815575 4617284925 252948711 33319250439 102516088176 3776588395 8773716675 1951230 6775271 98382090 57334891860 32.7497
48 37655509 5322756467 4326975787 215509609 35082934792 106259697902 3873024828 8946838909 2248422 6741964 78578233 57305346387 32.8747
48 44474441 5282459944 4226500732 199072588 35706661230 102272666684 3844597366 8892367263 2654620 6659204 101350649 57292638160 32.99973
48 36529483 5294462475 4390456914 239720901 33998698897 102076466249 3797079123 8866220171 2419469 6648912 98136708 57331263374 33.12472
48 35764903 5230152614 4280531178 232724944 34254899476 107671558635 3875550621 8397428243 1203298 6643017 58617509 57306363946 32.8747
48 30079254 4983742434 3990520234 206049252 33645318246 106550937535 3927200752 8585911257 2101329 6567460 80781308 57341215593 33.12471
49 17061136 16870952243 14762826841 627349947 113464208605 149055533698 16290736214 22515600802 99297331 194268534 655681520 93327907914 43.62457
49 23204968 16949281499 14656886336 691984332 116455819668 154413567263 15742303053 22344582389 83479504 213863739 612598303 95721847834 45.62457
49 37767061 19351618398 16736300427 852021169 126212923934 142577586294 17122890370 23857618314 80955893 300695382 698751533 92018364341 44.87454
49 52940244 20713743299 17841690644 918749716 132584779838 111651877241 14254583772 20839608876 64929463 248977681 546856451 74674340588 44.37455
49 38030900 15554716760 13067327184 740455547 110054939113 91959090013 13167222214 19817606788 65567318 220148453 488865454 64692040934 44.49954
49 36098417 15390065983 13549456016 686750260 89529832562 68569069237 3526251353 8728134984 8813915 21904246 166488754 42796377800 41.62457
49 58007679 14519375407 12360046535 665429192 89316819941 103120416426 3738180577 8830349132 1244255 6690150 98720794 57333850804 32.62468
49 52470068 14646689322 12538577009 660281263 89269554309 104548137349 4030938224 8956697030 5352773 6761122 123825950 57339827348 32.74968
49 50988983 14570628274 12516339355 688582179 88358140015 99524890861 3831638972 9203219138 3491394 6769265 130942014 57335635967 32.74968
49 52310592 14431032548 12388557369 695310765 87636381503 98450213849 4089042504 9369192709 6862748 6801243 171082498 57308301334 32.87467
49 43463206 14748956660 12767231082 701081563 88238221557 100892699431 3965799794 9559917484 3762162 6553045 150957922 57880028038 32.87467
49 61616831 14023942616 11774495651 674125048 88381873945 104617296186 3758558732 8772289700 2340021 6801987 89012549 57308540677 32.74968
49 45658941 14530747325 12590549629 700280630 86830675206 97556320482 3957171820 9363235542 5984619 6660172 158885964 57331299698 32.8747
49 75890963 13983479660 11657982707 661023253 89125193455 101137648722 3756477593 9003737425 2414293 6688972 108557372 57313726594 32.62467
49 60019144 14278971545 12181326992 692832276 87649492369 99247868090 3981065636 9218277945 5981059 6640112 139881317 57334675185 32.87468
49 87496873 14063595179 11627783745 619622152 90713248397 104734590000 3703070994 8566529452 1053322 6694404 78755509 57335137360 32.74968
49 87421658 13965869315 11423306238 592321232 91512606149 106661580194 3803094074 8567637016 1910516 6698779 76809710 57331299610 32.99968
49 88083248 13832385375 11420488694 620743442 89479831994 104536792702 3849363120 8713396549 2641224 6718976 79612127 57345341742 32.99966
49 86217511 13931039383 11544004954 640948123 89596033023 105234442525 3770436077 8653270872 1601652 6707134 78739616 57342948469 32.99966
49 92953071 13832991055 11268138892 594547549 91149691956 109612651091 3839929607 8415137667 1100360 6750741 54897243 57358465141 32.99968
49 86221843 13865667689 11341401837 611863946 90925757233 105599153763 3883229598 8655830402 1955762 6586099 77285996 57337581917 33.12468
49 77961267 13603136986 11085713613 618736543 89735274939 105634774821 3824905572 8647149521 2373387 6657167 74160065 57351063557 32.87469
49 30947433 5870966071 4760660072 282230484 38995843859 38815109364 1580959653 3545647389 2711505 6848303 40036102 21820584589 33.12467
50 15036715 11914861205 10839837542 457067775 64483413681 55559754437 12247985046 17481274428 62598302 15470546 231515406 36789238147 34.62423
50 17416329 11505502326 10331519072 479615726 64032324901 80097012773 14495999421 20690285944 68100350 14667715 260411100 57105968057 36.6242
50 34701691 13696940106 10487858311 523531255 77649020702 80664194673 13574041426 18989952681 65160817 13185973 255257057 57197186507 36.74918
50 37747678 13343067855 10021129103 545677792 77245262655 81933918773 13635529423 18903867609 67485565 12396752 235398865 57272358620 36.87417
50 27340622 15821105684 12509590997 636754556 88255824139 78873824468 14226607024 19759944858 75306287 11564607 279638002 57258842208 36.87417
50 76760732 18251953620 13941851314 757479443 111139737264 81016757264 14656449011 20106489229 74079020 10787670 258241147 58670891182 36.74922
50 97130479 15662696855 12114234916 628594672 106645061504 91308365902 36236609339 41706793578 194729766 8291471 338611381 80867664631 38.49915
50 74563123 11832047192 8840740039 459161523 81373018011 93338092046 29542374682 34976067776 140679725 7145957 284751081 74290704605 41.62411
50 98213690 12680378422 9103963011 497548380 91322548348 129426696329 40506172074 46457332036 197557058 9056482 389059489 99477615744 41.49907
50 73641275 12208761348 9229400644 503578918 83116696685 108414980751 38063528008 43946554456 199253260 9151087 389482955 90595940317 41.62408
50 70108296 9266386204 6709192694 367344473 66104983147 65040632478 30880579042 36248053267 166901217 7205242 272710935 64429329945 41.49908
50 73217510 10721578097 8065546427 443371964 74499124964 134186755579 33932303811 39849156315 163421730 8383966 303557403 96854393112 41.49909
50 82877811 12156147939 8982650194 479243697 86115932039 129918008238 26185188857 32475764490 88958212 8224569 298752408 87789216885 41.6241
50 97914170 11867584053 8596579771 464404870 85184307236 134426747939 25408978110 31527388904 76813942 8180277 221624509 87559556954 40.37414
50 108831757 10743168336 7388129978 381946911 80914614282 142794279858 35578314367 41729804902 145879317 9637686 340894993 100331933421 39.74912
50 90512984 14544843067 11535907881 646749682 97113485318 128209251404 21513932930 27348283273 49859846 7690018 171646506 80946540009 41.87406
50 81572958 16269272533 13163511617 727941417 102649388779 156896297877 8532486233 13986867407 3725764 6121441 104852934 73913373477 40.24909
50 108885806 15880376485 13040245190 699667935 103492789515 157201789235 6544604224 12480031513 3412346 6850594 128556913 76248135264 37.74918
50 114169644 15940904248 12827410136 625054728 106895150196 159830031916 6480906084 12272926262 2866679 6871649 105919330 76235680855 35.99921
50 89292298 15625639885 12822178389 731297079 102044890048 164008152444 6617835271 12131139784 2720557 6748439 93837744 76228911165 36.12424
50 35718532 6128111499 4953391840 282414322 40865165204 159651249034 6516023721 12363456640 4038619 6757112 106776965 76237628540 36.24923
51 66008045 11828196199 10953629613 399965147 91746079244 81503374976 27063436268 32544475223 289858484 7505243 568932811 69022489958 41.74908
51 67158821 10748949690 9821068907 377900867 86049761886 130448514181 42210738270 48058429300 521031866 9745141 893683285 100886220802 43.24918
51 72171783 5516311125 4858634015 193638664 61590548127 143161827671 33160031428 39567348236 356518493 8977568 715105777 100136010963 42.74918
51 68062303 12448657298 11063990316 499023505 94323495483 147180417899 27504607716 34073293369 268206218 9072582 576437710 96740332660 43.74921
51 86384892 14492596292 12812970264 607505617 109806774079 134163676989 30501873124 37126142616 347273478 8423211 673367676 93791789463 42.49917
51 68830766 13920970653 12510594181 575299703 101636883066 139631887881 36443180076 42564082816 380447805 9787349 745050992 100795844079 42.99923
51 66301821 7816176699 6946220152 295063933 70321404142 151122295954 37409518028 43494509874 377111863 10121932 658525576 104712752516 43.74917
51 78619491 5865389398 4977870534 230969908 64815447386 151874654516 28878877741 34908861287 268284675 9294220 499485926 96254199227 43.49913
51 76374390 7626276263 6538101290 317792579 68330230828 114430745126 23345014587 29517634970 196106244 8493021 456599611 80377823962 43.49923
51 95108582 13782712761 11592599606 611395624 103562353650 80472697918 16172881932 22608524830 191818158 6292580 342217059 62309553595 43.1242
51 61744134 12639146659 11115246908 545582535 89048032038 96688890854 30093785687 35840185618 376933503 8071339 606758656 79020276443 43.87408
51 80883643 9549312364 8013799809 409043023 79493451548 78525396181 29552540211 35080335369 398628655 7504453 556299436 69094124691 43.99921
51 95242095 15757292546 13415683492 709620280 113821597575 90824114795 21999520106 27592731272 282645163 7047429 479069512 69259454426 43.49907
51 108861216 15992369241 13454561141 675059103 120786466599 112357540019 29706258945 35217941201 359638392 8844567 644893866 86094859248 42.99926
51 82114446 13708478203 11753359049 611637152 97299998519 113618475119 31570677551 37313608843 331491243 8790663 536112661 82833849643 41.4991
51 108495578 14255101937 11977634848 626737302 108088828425 102953780913 29957237752 35678044071 381346120 8007439 567981855 77538719511 43.74916
51 91870326 7833925548 6741162708 305770211 75670233353 122330364742 29200512687 34576751547 355436654 8611519 527496481 87573096818 42.7492
51 93757746 8591508087 7301507257 349749126 79399767172 167914765198 28576638664 35361780009 303417036 8552344 525008931 102793719097 43.12412
51 117811651 11858201861 9968833015 484249152 100674080271 150408904139 25866206934 31890768110 224762527 8920342 428289736 93329795225 43.37418
51 117798035 12538078387 10628229821 516183718 104401173446 152857363819 29526957837 35738473917 279804225 9193590 464691364 98338033960 43.12407
51 95416288 9841780895 8120899279 395197706 77108983641 140615588393 28795140924 33951014342 278159115 9381246 431268864 90970609044 42.12421
51 82650682 9777224815 8114129478 420978190 73309891021 105114491723 19231966016 24159539036 199023406 8195494 328394408 72163178937 44.24922
51 49350210 8603559705 7057657237 388736285 56165468142 106131012647 4017406769 8824623779 3418526 6733283 78308601 57318257972 41.24925
52 8446319 15387481886 11325332428 107535519 60670712684 67880663446 11589714613 12402708064 7254960 24818838 276919779 39474055144 29.37475
52 140321 14020146199 10478633014 99237155 54467248230 60393251348 14767423788 15456993592 5579993 23318106 588467806 39702804287 28.74975
52 139519 13858977793 10373631353 94846663 53652738975 59725394202 15192520403 15888011177 8084908 23971300 224594170 39718204706 28.62475
52 142129 13061128342 9771025612 88635670 50428964690 55891067010 16783162247 17392225818 3389770 21241141 518000492 39704785482 28.62476
52 140867 13757465028 10287348286 94380584 53078607869 59426506299 15103245309 15789188761 5018123 24781331 59120228 39608814979 28.49975
52 151560 12794791947 9573905266 87387937 49500977934 55804244092 16622039801 17344156499 14403522 23503637 223961789 39708024320 28.49975
52 158020 11648651412 8749235223 77458746 50889331645 56467577449 17500390213 18155810903 22223509 20884621 441904784 39644614455 28.49976
52 235620206 2104134923 1963553048 71002100 75393837328 108310250377 17014050257 17586640332 15585039 7253038 219275787 39686132381 29.24974
52 267615567 2243232014 2073499884 80962119 75153925960 83954937654 13200225705 13822770880 8335409 7349384 146232203 31040255621 30.24972
52 1703760184 1163940409 1074379635 92305789 80276473141 99628869867 19133252856 22753464021 24454069 8299314 102190805 52429152011 30.49972
52 1084466796 447228761 409725395 50579230 42309932520 131276379401 26237751486 30326419679 34697054 9408207 106039701 68494897945 46.3746
52 2133552436 906955350 834596278 95718584 84267509880 147553407157 28939572933 33396470356 37668498 9649464 114348211 76469743714 47.24958
52 1756352798 738310031 679216804 79329168 69018957527 140601236393 27404034826 31789841712 34988677 10121418 109349991 73063767701 44.87446
52 1558001408 655068300 602227474 70374384 61154139536 107004393817 20804013612 25556958314 27177110 8544505 85403416 61103564411 43.62461
52 1216800468 506202584 464235559 55892338 47499173557 141528624903 27417159376 31550066812 34466813 10134525 110043079 72035160701 46.49957
52 1889931404 784746796 721692051 85789829 73517426415 143625583431 27838833664 32050307056 34995383 10415243 110809852 73365161258 47.37457
52 2033779291 849926502 780333271 93177681 79376257035 120573795102 23512691465 28374422800 30000587 9894738 96522134 67620017513 47.37458
52 1622653423 678478363 623221657 74633053 63343261355 92215100091 17827984685 22903934328 22878182 8491739 77444367 56796766092 47.24957
52 1155467981 499302361 454770586 53051262 45250553079 78486262538 15027649746 18386552366 18745237 7766627 67619929 43457526702 47.24957
53 1147439849 15686597929 11800719518 256154837 94391908079 197598662 117281825 2457371005 1269510 3944830 5190268 308853880 37.99951
53 1658113932 18923340377 14419780369 350793555 121383284199 31090352657 5864662105 8246751415 1516037 7754689 154263581 17084057257 38.12464
53 1708484154 19249314894 14686286830 358219542 124026401426 68490925659 12313143714 14737616948 4367387 13792845 127953595 36882033977 38.12464
53 1711165279 18678656024 14255515430 353153195 121817049825 65656700607 13557879945 15938751270 2059570 11922286 244521085 36892153536 37.99963
53 1707987939 19106288231 14572949459 357032635 123446242917 67321862704 12785975923 15184545730 2320891 13617763 80339245 36868820569 37.99963
53 1711768165 18962247485 14467853287 354872982 122841560716 58584993646 11871894950 14848304237 2310738 14010343 53721940 37830351020 37.99963
53 1709696182 18564683112 14172995844 353284853 121324505779 52403984002 12111622982 15395771350 7334290 12010647 268517394 38338114408 38.12464
53 1760612280 15599530485 12070488687 345381920 129031754136 69883193520 11666250377 14887961451 14466025 8212301 130683454 38334516248 37.99966
53 1832863705 13666848944 10701077330 349994066 133458593382 79268722776 11661617253 14872114048 4823298 5466009 93735809 38319995402 38.74961
53 1978575055 13636028323 10669534309 355509819 136401614064 91714818470 14518724422 18107368621 10378720 6396581 93189810 45391374568 38.87459
53 1322780908 4757826983 3709545554 144588918 63255947085 164980008243 29278958408 32244464202 30082235 13462354 108275075 74444324096 40.62462
53 1084684452 462358273 424844406 48353594 42744210684 170974285749 30992263561 32835397001 30945635 11039140 106068091 72193226965 40.99943
53 816659377 346532628 318231482 36435089 32107630084 138354053737 26543767133 27497362422 31179509 11263311 110079789 57047512354 38.1246
53 820487784 346567649 318204742 36658207 32149062909 138546963078 26498762201 27466006296 30974157 10540100 107717240 57067701788 38.12462
53 822163486 347549183 318657225 36808590 32097684091 138042008521 26487294872 27473157075 30613969 11269467 108609942 57057316786 38.2496
53 821738467 345540424 316890576 37071523 31993198023 137276528976 26505836991 27511437462 30537117 11454585 107901388 57056076327 38.12464
53 826199954 345802725 317311675 37532698 32187753930 139139506816 26474294056 27460542001 29882856 11334674 111328945 57262383964 38.24964
53 154794978 74958359 65904996 7270195 6072501966 25047603979 4769479650 5061060700 6653626 7719348 30356303 10559070200 38.1246
54 894295 717666381 389351030 10037349 11998544508 41267858755 10603645163 12222387705 15503949 43384668 136384996 23041499727 41.74956
54 364843 101980298 58306137 4386192 1445121600 17451742419 9052583242 10752180118 6110809 34643893 150079471 11727404599 41.99956
54 293106 254338710 143840181 14892732 4117123843 30294628690 12017419956 14232889696 6542100 24328712 256655658 20285755130 41.12458
54 150691 167459068 95682336 10527120 2628579881 28006261547 10240670855 11237560916 5778486 19250082 265668932 20309902417 40.74957
54 32911 5239498 2751836 195038 25995793 29800202605 7777364809 8165092952 3493560 15051133 126569638 20173191878 25.62475
54 31893 4840179 2511437 195899 23329055 28657454887 8365898612 8720088821 2877611 15136940 79623590 20292669066 23.87479
54 29003 3961931 1961974 179055 18448998 27157138261 9018948878 9391086979 7265974 13791643 283432821 20286410097 23.74978
54 33309 5021746 2643816 197807 24078376 44597385707 8799920187 9115995103 15250544 9289110 168061844 20210737735 23.74977
54 30698 4694557 2562106 186840 21008170 54805018843 8636985342 8960098367 5373050 6421763 100094241 20303403236 24.87477
54 37213 4424559 2280061 179696 20568363 79413606710 14086339036 14634410520 14181768 8227937 104562872 31424956059 24.62477
54 53530 5340114 2874678 191908 24522614 137479064001 26907229248 27817548792 33496542 11412758 114621265 57218089198 33.24956
54 41583 3791035 1892845 145868 17626046 138571400069 26737142109 27664040146 31965193 11279934 111346518 57241216829 38.24962
54 44507 5395801 2890092 170668 26884141 138289024753 26511425570 27492261053 31328364 10320584 106848640 56994767763 38.24961
54 43128 4088289 2090349 152646 18807963 139080934168 26590467226 27544521040 30729028 11330914 109659979 57257676348 38.24963
54 42005 4044460 2061892 149248 18559563 138451323559 26577496808 27538638266 30483531 10162431 106608312 57197974589 38.37462
54 43687 4835511 2678514 175272 22115193 138073442999 26558063837 27479320178 30238647 11762934 110811530 57243402626 38.3746
54 36247 3829495 1954454 183932 17943355 126982585774 24044638803 24973525471 26977567 10781214 102356070 52198327624 38.37461
55 1676780 11083205354 6741723413 127571450 46827432075 57626824830 16275976801 17178383490 49394180 28239480 229464972 39741319171 28.24968
55 1386888 10416453593 6383891498 118661795 43662121067 52875680416 18136366861 18969380095 56654076 24820286 400625971 39700429992 28.4997
55 1441561 10134732718 6220730604 114481566 42364280412 51630081852 18589211514 19403991232 62416670 23853075 235133780 39718678910 28.49969
55 1486266 9956307884 6107447541 112630430 41546396043 49846289654 19573333532 20298733673 63296020 21613441 376520552 39828694574 28.37468
55 1513651 9980421094 6140876375 113640446 41557138776 50608185638 18817758987 19591541891 64624085 21627799 167895419 39646117668 28.37468
55 35981310 8367967484 5167547731 64693174 45967071735 56319553281 37243426093 38400327543 169283220 18080193 378597118 58244449085 28.4997
55 39453722 7129739082 4308579703 51266768 47960167971 75536057468 56776557680 57381298087 314779614 14400503 626922119 79807455624 37.37446
55 165417520 3097999894 1463649437 57729107 58434891154 59037867723 56589185606 57490979403 373858493 6622057 484855222 73214217947 37.87453
55 173990962 3046187793 1448901388 59764131 57816076950 107148279443 62356377001 63327636087 368339806 7695909 558444892 89835187589 38.49955
55 951135210 2331149951 968716901 67420033 61544118605 93669049304 57648888854 59489675945 339714929 9171758 492570095 85877681987 38.49942
55 1127292971 2057693665 805206593 64671287 60827835219 70729792428 48544039313 51701455443 282983323 11061833 379294236 77259549454 39.99951
55 632441183 2006655985 644362296 44902997 42748770895 112671144979 54830532202 57653377035 252133491 12003432 357784776 90127263190 41.87454
55 1434569337 2473169259 989595512 80533578 75707184814 103438126092 48356378798 51787296759 218650298 11341176 313387771 84234317513 41.87438
55 1591349571 2694088883 1076831030 90658263 82943348083 84473907124 26500821920 29046096165 87215049 8288141 145795376 52964365105 43.12452
55 1136872143 1899363760 760095064 65625589 58774518355 75209926157 16087903352 18324694093 18754847 8399908 63894454 38348479032 40.99939
55 815376963 1209217944 684359860 45273402 36354861805 75267575075 14527344776 16766954723 18086345 8521082 63616819 38373887949 38.87455
55 818409504 360450457 324073981 37157118 32012748221 74978113887 14566800465 16802722866 18043147 8685022 62733993 38363992157 38.37456
55 682717052 311126861 279562738 31264918 26757504209 74880789509 14495595895 16700904882 17813899 8883149 65704397 38339413850 38.37457
56 58498802 1515709171 1457848801 11584337 37553365358 68626718314 56407024028 57029844698 869290175 6454853 1209329456 73374742388 37.37456
56 58062704 1504754198 1442582439 6057144 37044126095 91037252721 62451538088 63113030790 878755378 13859398 1276808748 88603245952 39.49957
56 77202975 1999006172 1914981807 6096517 49295851047 86059322811 56211368697 56941032126 758936794 15361745 1184854850 81866972374 39.37454
56 67687730 1899223491 1649843913 38195259 43855616375 59115332573 36020578106 36736960916 445429026 13169295 857852754 55263284484 38.62457
56 67033610 1659966472 1599283592 15775117 42751694161 88860620768 59425687076 60070298304 809035388 15059543 1199884313 85788587944 39.37453
56 67342520 1679269823 1608663659 4956816 42779267288 86679725282 58709497213 59546313136 792074810 15292642 1144007589 84243908726 39.24955
56 48807594 1465700300 1238726426 30163554 33242920379 76193069342 50087100306 50798719270 663075894 14032735 1180806595 73488873115 38.62451
56 44690590 1116276777 1071910333 7170209 28598543284 90075808021 63141997684 63755031078 846727932 13485274 1359612844 88967704901 39.49949
56 44523520 1104966741 1057441628 2984290 28293402195 116914099675 64806313015 65410727953 872461883 7478273 1192245161 91633134878 39.49949
56 44295496 1097787315 1049208289 2023571 28058722586 107060115947 56114774300 56873461741 742659532 7201726 1056565433 80589604351 39.99946
56 6084795 395188635 206923198 23196190 5456165809 103651380850 54208597605 55833958922 701109126 8746111 1075937674 82224501755 39.37446
56 707991928 307960281 281491256 32593307 28177896500 114786643370 46064499269 48564588156 454004839 10337857 647745477 79021217016 43.62447
56 1929748102 955610744 883195218 88754010 79461353368 75043900897 34835382038 38468610931 376220856 8519162 492630122 65260387303 44.49943
56 2014951154 1182588959 1100134456 91494939 87374280495 67189417551 39824312700 43091475302 520332585 8323809 671944339 67066422244 43.74931
56 2432577785 1749399704 1638581262 110768653 112732245587 65570874163 35985151824 39111234868 452379764 8306462 599268011 60885334287 41.87438
56 2546421051 1631140344 1530122024 120731205 113690377396 62491693616 36537084891 39362296619 456647831 8098072 673208329 60129592334 43.37437
56 801565758 1272027476 1210215101 42641320 53512291021 104732628876 49783997183 52625446474 550627234 11207673 765739630 82970643311 44.24949
56 1361790777 1927710304 1828490300 64128763 85300822259 88512886117 50399813330 54081739090 644150037 10679207 840530131 85025575471 43.87438
56 1078687136 1604677683 1519853098 51286072 69219824022 47510534006 37928627551 40463826330 569074120 7424446 725751620 57081283953 43.62448
56 1139717479 1080763309 1014015272 53563027 58372612375 127898811333 34578040646 35953686590 220136754 11327486 339183755 65555974169 43.87447
56 1323894611 559340655 512530050 60253777 51640727328 23128092184 4432064608 4710370297 6111595 7676607 29171779 9823430992 36.4996
57 1256677058 9389226655 7233475706 240412983 73004596685 83835871823 10931689153 16683285056 608785 5530617 7188226 51525582162 42.87466
57 1150175639 8595758371 6619701293 219766268 66881028275 127157994264 16993655534 22800009159 410541 6732896 8754642 71451887527 42.49967
57 1156861111 8634859802 6650665135 220650684 67169801101 84118948345 10873555863 16726379703 605139 5516605 7581176 51981949841 44.12465
57 1292306155 9643076024 7427257460 246670723 75014850373 136364727305 18261122818 24068858368 373614 6917861 11392314 75767553079 44.12465
57 1013368915 7567993048 5827923171 192168632 58880126320 94365277777 12334542552 18094450701 568517 5926625 7015199 56337833348 44.12465
57 1168613697 8714158878 6711533352 222776743 67786964914 84113679521 11000082407 16754572246 640410 5641521 10924840 51744910148 43.99964
57 1281440390 9556793839 7360931939 241313326 74341856062 94262588750 12323872905 18121817176 559076 5780966 8159397 56312476125 44.12463
57 1476606975 10984302314 8463343062 276963771 85407106641 118216925336 15728688932 21515395716 454553 6423061 8787018 67301715731 43.99952
